Feature ID	Taxon
Novosphingobium capsulatum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium capsulatum
Novosphingobium resinovorum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium resinovorum
Sphingomonadaceae bacterium 3R27E2-A	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__ ; s__Sphingomonadaceae bacterium 3R27E2-A
Alphaproteobacteria bacterium HGW-Alphaproteobacteria-14	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__ ; f__ ; g__ ; s__Alphaproteobacteria bacterium HGW-Alphaproteobacteria-14
Alphaproteobacteria bacterium TMED62	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__ ; f__ ; g__ ; s__Alphaproteobacteria bacterium TMED62
Alphaproteobacteria bacterium HGW-Alphaproteobacteria-7	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__ ; f__ ; g__ ; s__Alphaproteobacteria bacterium HGW-Alphaproteobacteria-7
Alphaproteobacteria bacterium casp-alpha6	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__ ; f__ ; g__ ; s__Alphaproteobacteria bacterium casp-alpha6
alpha proteobacterium Mf 1.05b.01	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Parvibaculaceae; g__ ; s__Parvibaculaceae bacterium Mf 1.05b.01
Paracoccus sp. PAMC 22219	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus sp. PAMC 22219
Paracoccus yeei	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus yeei
Paracoccus xiamenensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus xiamenensis
Paracoccus haematequi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus haematequi
Paracoccus aeridis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus aeridis
Paracoccus binzhouensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus binzhouensis
Paracoccus aerius	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus aerius
Paracoccus aminovorans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Paracoccus; s__Paracoccus aminovorans
uncultured Pseudophaeobacter sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Pseudophaeobacter; s__uncultured Pseudophaeobacter sp.
Polymorphum gilvum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Polymorphum; s__Polymorphum gilvum
Phaeovulum veldkampii	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Phaeovulum; s__Phaeovulum veldkampii
Amaricoccus macauensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Amaricoccus; s__Amaricoccus macauensis
Litorivita pollutaquae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Litorivita; s__Litorivita pollutaquae
Histidinibacterium lentulum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Histidinibacterium; s__Histidinibacterium lentulum
Amylibacter cionae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Neptunicoccus; s__Neptunicoccus cionae
Marimonas lutisalis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Marimonas; s__Marimonas lutisalis
Maritimibacter dapengensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Maritimibacter; s__Maritimibacter dapengensis
Sulfitobacter sp. EhC04	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Sulfitobacter; s__Sulfitobacter sp. EhC04
Thalassobius mediterraneus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Thalassovita; s__Thalassovita mediterranea
Ruegeria sp. THAF33	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Ruegeria; s__Ruegeria sp. THAF33
Ruegeria intermedia	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Ruegeria; s__Ruegeria intermedia
Loktanella sp. Alg231-35	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Loktanella; s__Loktanella sp. Alg231-35
Loktanella sp. S4079	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Loktanella; s__Loktanella sp. S4079
Donghicola eburneus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Donghicola; s__Donghicola eburneus
Pseudoruegeria aquimaris	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Pseudoruegeria; s__Pseudoruegeria aquimaris
Tateyamaria omphalii	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Tateyamaria; s__Tateyamaria omphalii
Rhodospirillaceae bacterium TMED23	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__ ; s__Rhodospirillaceae bacterium TMED23
Roseomonas gilardii	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Roseomonadaceae; g__Roseomonas; s__Roseomonas gilardii
Acetobacter orientalis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter; s__Acetobacter orientalis
Endobacter medicaginis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Endobacter; s__Endobacter medicaginis
Roseicella sp. DB1501	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Roseomonadaceae; g__Roseicella; s__Roseicella sp. DB1501
Terasakiella brassicae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__Terasakiella; s__Terasakiella brassicae
Fulvimarina pelagi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Aurantimonadaceae; g__Fulvimarina; s__Fulvimarina pelagi
Mangrovicella endophytica	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Aurantimonadaceae; g__Mangrovicella; s__Mangrovicella endophytica
Antarcticirhabdus aurantiaca	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Aurantimonadaceae; g__Antarcticirhabdus; s__Antarcticirhabdus aurantiaca
Parvibaculum lavamentivorans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Parvibaculaceae; g__Parvibaculum; s__Parvibaculum lavamentivorans
Candidatus Phaeomarinobacter ectocarpi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Parvibaculaceae; g__Candidatus Phaeomarinobacter; s__Candidatus Phaeomarinobacter ectocarpi
Rhodoligotrophos appendicifer	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhodoligotrophaceae; g__Rhodoligotrophos; s__Rhodoligotrophos appendicifer
Methylobacterium sp. 2A	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium sp. 2A
Methylobacterium sp. B4	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium sp. B4
Methylobacterium sp. UNC378MF	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium sp. UNC378MF
Methylobacterium symbioticum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium symbioticum
Methylobacterium mesophilicum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium mesophilicum
Methylobacterium currus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium currus
Methylorubrum thiocyanatum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylorubrum; s__Methylorubrum thiocyanatum
Methylorubrum rhodinum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylorubrum; s__Methylorubrum rhodinum
Mesorhizobium sp. Z1-4	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__Mesorhizobium sp. Z1-4
Mesorhizobium denitrificans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__Mesorhizobium denitrificans
Mesorhizobium composti	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Ollibium; s__Ollibium composti
uncultured Phyllobacterium sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Phyllobacterium; s__uncultured Phyllobacterium sp.
Aminobacter aganoensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Aminobacter; s__Aminobacter aganoensis
Oryzicola mucosus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Phyllobacteriaceae; g__Oryzicola; s__Oryzicola mucosus
Rhizobium sp. AQ_MP	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. AQ_MP
Rhizobium sp. BG4	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. BG4
Rhizobium daejeonense	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium daejeonense
Rhizobium terricola	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium terricola
Rhizobium borbori	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Allorhizobium; s__Allorhizobium borbori
Shinella sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Shinella; s__Shinella sp.
Shinella sumterensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Shinella; s__Shinella sumterensis
Pannonibacter carbonis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Stappiaceae; g__Pannonibacter; s__Pannonibacter carbonis
Rhizobiales bacterium 24-66-13	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__ ; g__ ; s__Rhizobiales bacterium 24-66-13
Rhizobiales bacterium IMCC20636	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__ ; g__ ; s__Rhizobiales bacterium IMCC20636
Methyloceanibacter stevinii	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Hyphomicrobiaceae; g__Methyloceanibacter; s__Methyloceanibacter stevinii
Hyphomicrobiaceae bacterium UBA7697	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Hyphomicrobiaceae; g__ ; s__Hyphomicrobiaceae bacterium UBA7697
Bradyrhizobium sp. SK17	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Nitrobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium sp. SK17
Paradevosia shaoguanensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Devosiaceae; g__Paradevosia; s__Paradevosia shaoguanensis
Brucella anthropi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella anthropi
Brucella tritici	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella tritici
Brucella cytisi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella cytisi
Chelatococcus sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Chelatococcaceae; g__Chelatococcus; s__Chelatococcus sp.
Bosea sp. (in: a-proteobacteria)	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Boseaceae; g__Bosea; s__Bosea sp. (in: a-proteobacteria)
Bosea sp. CRIB-10	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Boseaceae; g__Bosea; s__Bosea sp. CRIB-10
Bosea sp. AS-1	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Boseaceae; g__Bosea; s__Bosea sp. AS-1
Aquabacter spiritensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Xanthobacteraceae; g__Aquabacter; s__Aquabacter spiritensis
Beijerinckiaceae bacterium RH AL1	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Beijerinckiaceae; g__ ; s__Beijerinckiaceae bacterium RH AL1
Candidatus Puniceispirillum sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Candidatus Puniceispirillales; f__Candidatus Puniceispirillaceae; g__Candidatus Puniceispirillum; s__Candidatus Puniceispirillum sp.
Robiginitomaculum sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Maricaulales; f__Robiginitomaculaceae; g__Robiginitomaculum; s__Robiginitomaculum sp.
Rickettsiales bacterium TMED211	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__ ; g__ ; s__Rickettsiales bacterium TMED211
Parvularculaceae bacterium UBA4496	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Parvularculales; f__Parvularculaceae; g__ ; s__Parvularculaceae bacterium UBA4496
Brevundimonas sp. UBA986	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas sp. UBA986
Brevundimonas bullata	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas bullata
Brevundimonas fluminis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas fluminis
Brevundimonas nasdae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas nasdae
Holosporaceae bacterium 'Namur'	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__ ; s__Holosporaceae bacterium 'Namur'
Iodidimonas muriae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Iodidimonadales; f__Iodidimonadaceae; g__Iodidimonas; s__Iodidimonas muriae
Gammaproteobacteria bacterium F7	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium F7
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-11	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium HGW-Gammaproteobacteria-11
Gammaproteobacteria bacterium TMED104	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium TMED104
Gammaproteobacteria bacterium TMED1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium TMED1
Sedimenticola thiotaurini	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__Sedimenticola; s__Sedimenticola thiotaurini
Halomonas sp. TA22	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas sp. TA22
Halomonas songnenensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Vreelandella; s__Vreelandella songnenensis
Marinicella sediminis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Lysobacterales; f__Marinicellaceae; g__Marinicella; s__Marinicella sediminis
Isoalcanivorax indicus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Isoalcanivorax; s__Isoalcanivorax indicus
Oceanospirillaceae bacterium UBA1126	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__ ; s__Oceanospirillaceae bacterium UBA1126
Hahella ganghwensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae; g__Hahella; s__Hahella ganghwensis
Reinekea forsetii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea; s__Reinekea forsetii
[Pseudomonas] urumqiensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Stutzerimonas; s__Stutzerimonas urumqiensis
Halopseudomonas xinjiangensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Halopseudomonas; s__Halopseudomonas xinjiangensis
Halopseudomonas litoralis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Halopseudomonas; s__Halopseudomonas litoralis
Pseudomonas resinovorans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Metapseudomonas; s__Metapseudomonas resinovorans
Pseudomonas straminea	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Phytopseudomonas; s__Phytopseudomonas straminea
Pseudomonas sp. NBRC 111124	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. NBRC 111124
Pseudomonas sp. MRSN 12121	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. MRSN 12121
Pseudomonas sp. Ga0074129	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. Ga0074129
Pseudomonas sp. HMWF032	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. HMWF032
Pseudomonas sp. 8O	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. 8O
Pseudomonas sp. 10-1B	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. 10-1B
Pseudomonas oryzihabitans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas oryzihabitans
Pseudomonas fulva	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas fulva
Pseudomonas kielensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas kielensis
Pseudomonas lopnurensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas lopnurensis
Pseudomonas mangrovi	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas mangrovi
Pseudomonas guguanensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Ectopseudomonas; s__Ectopseudomonas guguanensis
Pseudomonas sessilinigenes	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sessilinigenes
Pseudomonas borbori	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas borbori
Pseudomonas frederiksbergensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas frederiksbergensis
Marinobacter salexigens	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter salexigens
Marinobacter halodurans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter halodurans
Marinobacter maritimus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter maritimus
Marinobacter halophilus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter halophilus
Marinobacter zhejiangensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter zhejiangensis
Marinobacter mobilis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter mobilis
Marinobacter zhanjiangensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter zhanjiangensis
