Feature ID	Taxon
Streptomyces sp. GS7	k__ ; p__Actinomycetota; c__Actinomycetes; o__Kitasatosporales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces sp. GS7
Streptomyces sp. NHF165	k__ ; p__Actinomycetota; c__Actinomycetes; o__Kitasatosporales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces sp. NHF165
Streptomyces paludis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Kitasatosporales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces paludis
Changpingibacter yushuensis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Changpingibacter; s__Changpingibacter yushuensis
Blastococcus saxobsidens	k__ ; p__Actinomycetota; c__Actinomycetes; o__Geodermatophilales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus saxobsidens
Exiguobacterium aurantiacum	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__ ; g__Exiguobacterium; s__Exiguobacterium aurantiacum
Exiguobacterium alkaliphilum	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__ ; g__Exiguobacterium; s__Exiguobacterium alkaliphilum
Staphylococcus equorum	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus equorum
Metabacillus sp. B2-18	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Metabacillus; s__Metabacillus sp. B2-18
Planococcus sp. MB-3u-03	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Caryophanaceae; g__Planococcus; s__Planococcus sp. MB-3u-03
Planococcus rifietoensis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Caryophanaceae; g__Planococcus; s__Planococcus rifietoensis
Lactobacillus jensenii	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus jensenii
Lactiplantibacillus plantarum	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__Lactiplantibacillus plantarum
Sphaerobacter thermophilus	k__ ; p__Thermomicrobiota; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Sphaerobacter; s__Sphaerobacter thermophilus
Capnocytophaga gingivalis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga gingivalis
Aquimarina sp. TRL1	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__Aquimarina sp. TRL1
Kordia antarctica	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Kordia; s__Kordia antarctica
Chryseobacterium sp. ZHDP1	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium sp. ZHDP1
Chryseobacterium capnotolerans	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium capnotolerans
Chryseobacterium carnipullorum	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium carnipullorum
Riemerella anatipestifer	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Riemerella; s__Riemerella anatipestifer
Sphingobacterium sp. LZ7M1	k__ ; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium sp. LZ7M1
Sphingobacterium daejeonense	k__ ; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium daejeonense
Aureliella helgolandensis	k__ ; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Aureliella; s__Aureliella helgolandensis
Pirellulimonas nuda	k__ ; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Pirellulimonas; s__Pirellulimonas nuda
Oleidesulfovibrio alaskensis	k__ ; p__Thermodesulfobacteriota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Oleidesulfovibrio; s__Oleidesulfovibrio alaskensis
Helicobacter pylori	k__ ; p__Campylobacterota; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
Leptotrichia wadei	k__ ; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__Leptotrichia wadei
Denitrovibrio acetiphilus	k__ ; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Geovibrionaceae; g__Denitrovibrio; s__Denitrovibrio acetiphilus
Nitrosopumilus oxyclinae	k__ ; p__Nitrososphaerota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus oxyclinae
Natrialba magadii	k__ ; p__Methanobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Natrialba; s__Natrialba magadii
Fussvirus S30C28	k__ ; p__Uroviricota; c__Caudoviricetes; o__ ; f__Autographiviridae; g__Fussvirus; s__Fussvirus S30C28
Bathycoccus sp. RCC1105 virus BpV	k__ ; p__Nucleocytoviricota; c__Megaviricetes; o__Algavirales; f__Phycodnaviridae; g__Prasinovirus; s__Bathycoccus sp. RCC1105 virus BpV
Psychromonas ingrahamii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; s__Psychromonas ingrahamii
Acinetobacter vivianii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter vivianii
Rhizobium pseudoryzae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Allorhizobium; s__Allorhizobium pseudoryzae
Variovorax paradoxus	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__Variovorax paradoxus
Cyclobacterium amurskyense	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium amurskyense
Curtobacterium sp. 24E2	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium sp. 24E2
Marinobacter sp. P4B1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter sp. P4B1
Cobetia sp. L2A1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Cobetia; s__Cobetia sp. L2A1
Paraneptunicella aestuarii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraneptunicella; s__Paraneptunicella aestuarii
Moritella sp. 5	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__Moritella sp. 5
Pseudomonas sp. SL4(2022)	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. SL4(2022)
Kushneria phosphatilytica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Kushneria; s__Kushneria phosphatilytica
Hahella chejuensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae; g__Hahella; s__Hahella chejuensis
Xanthomonas translucens	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Lysobacterales; f__Lysobacteraceae; g__Xanthomonas; s__Xanthomonas translucens
Xanthomonas oryzae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Lysobacterales; f__Lysobacteraceae; g__Xanthomonas; s__Xanthomonas oryzae
Sphingobium sp. EP60837	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium sp. EP60837
Sphingobium sp. LB126	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium sp. LB126
Sphingopyxis lindanitolerans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__Sphingopyxis lindanitolerans
Oceanicola sp. D3	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Oceanicola; s__Oceanicola sp. D3
Bradyrhizobium betae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Nitrobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium betae
Caulobacter sp. NIBR2454	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__Caulobacter sp. NIBR2454
Caulobacter vibrioides	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__Caulobacter vibrioides
Caulobacter segnis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__Caulobacter segnis
Pandoraea sp. XJJ-1	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__Pandoraea sp. XJJ-1
Acidovorax sp. JMULE5	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax sp. JMULE5
Rhodoferax sp. BAB1	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__Rhodoferax sp. BAB1
Alicycliphilus denitrificans	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Alicycliphilus; s__Alicycliphilus denitrificans
Janthinobacterium sp. Marseille	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__Janthinobacterium sp. Marseille
Methylibium petroleiphilum	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Sphaerotilaceae; g__Methylibium; s__Methylibium petroleiphilum
Alcaligenes faecalis	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Alcaligenes; s__Alcaligenes faecalis
Achromobacter spanius	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter spanius
Azospira oryzae	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira; s__Azospira oryzae
Demequina sp. TMPB413	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Demequinaceae; g__Demequina; s__Demequina sp. TMPB413
Gordonia sp. KTR9	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Gordoniaceae; g__Gordonia; s__Gordonia sp. KTR9
Gordonia rubripertincta	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Gordoniaceae; g__Gordonia; s__Gordonia rubripertincta
Bacillus subtilis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus subtilis
Salimicrobium jeotgali	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Salimicrobium; s__Salimicrobium jeotgali
Marinococcus halophilus	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Marinococcus; s__Marinococcus halophilus
Exiguobacterium sp. PFWT01	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__ ; g__Exiguobacterium; s__Exiguobacterium sp. PFWT01
Exiguobacterium sp. AT1b	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__ ; g__Exiguobacterium; s__Exiguobacterium sp. AT1b
Planococcus halotolerans	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Caryophanaceae; g__Planococcus; s__Planococcus halotolerans
Flavobacterium sp. MFBS3-15	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium sp. MFBS3-15
Aquiflexum balticum	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Aquiflexum; s__Aquiflexum balticum
Fulvivirga sp. W9P-11	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__Fulvivirga; s__Fulvivirga ligni
Flammeovirga sp. MY04	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__Flammeovirga; s__Flammeovirga sp. MY04
Lacipirellula parvula	k__ ; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula; s__Lacipirellula parvula
Lentisphaera profundi	k__ ; p__Lentisphaerota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; s__Lentisphaera profundi
Haloferax volcanii	k__ ; p__Methanobacteriota; c__Halobacteria; o__Halobacteriales; f__Haloferacaceae; g__Haloferax; s__Haloferax volcanii
Halobiforma lacisalsi	k__ ; p__Methanobacteriota; c__Halobacteria; o__Halobacteriales; f__Natrialbaceae; g__Natronobacterium; s__Natronobacterium lacisalsi
Feldmannia irregularis virus a	k__ ; p__Nucleocytoviricota; c__Megaviricetes; o__Algavirales; f__Phycodnaviridae; g__Phaeovirus; s__Phaeovirus irregularis
Heliothis zea nudivirus	k__ ; p__ ; c__Naldaviricetes; o__Lefavirales; f__Nudiviridae; g__Betanudivirus; s__Betanudivirus hezeae
Shewanella sp. FJAT-53870	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella mesophila
Pseudomonas sp. HD6515	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. HD6515
Pseudomonas sp. PSKL.D1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. PSKL.D1
Pseudomonas sp. CIP-10	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. CIP-10
Pseudomonas sp. p1(2021b)	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. p1(2021b)
Pseudomonas sp. B21-059	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. B21-059
Pseudomonas sp. XWY-1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. XWY-1
Pseudomonas paraeruginosa	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas paraeruginosa
Pseudomonas umsongensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas umsongensis
Pseudomonas asiatica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas asiatica
Novosphingobium sp. 9	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium sp. 9
Brevundimonas sp. 'scallop'	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas sp. 'scallop'
Brevundimonas vesicularis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas vesicularis
Halobacteriovorax marinus	k__ ; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales; f__Halobacteriovoraceae; g__Halobacteriovorax; s__Halobacteriovorax marinus
Pseudomonas sp. PS1(2021)	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. PS1(2021)
Bosea sp. NBC_00436	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Boseaceae; g__Bosea; s__Bosea sp. NBC_00436
Shewanella woodyi	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella woodyi
Halomonas profundi	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Vreelandella; s__Vreelandella profundi
Vibrio mimicus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio mimicus
Vibrio echinoideorum	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio echinoideorum
Qipengyuania soli	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Qipengyuania; s__Qipengyuania soli
Sphingomonas sp. ERG5	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. ERG5
Sphingomonas profundi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Rhizorhabdaceae; g__Alterirhizorhabdus; s__Alterirhizorhabdus profundi
Tardibacter chloracetimidivorans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Tardibacter; s__Tardibacter chloracetimidivorans
Jannaschia sp. M317	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Jannaschia; s__Jannaschia sp. M317
Pseudomonas sp. J452	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. J452
Acinetobacter sp. WCHA55	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter sp. WCHA55
Acinetobacter sp. ACNIH2	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter sp. ACNIH2
Vibrio aquimaris	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio aquimaris
Photobacterium toruni	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__Photobacterium toruni
Rouxiella badensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rouxiella; s__Rouxiella badensis
Herminiimonas arsenitoxidans	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas; s__Herminiimonas arsenitoxidans
Winogradskyella sp. PG-2	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Winogradskyella sp. PG-2
Maribacter sp. MJ134	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__Maribacter sp. MJ134
Polaribacter vadi	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter vadi
Aquimarina sp. AD10	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__Aquimarina sp. AD10
Zhouia spongiae	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zhouia; s__Zhouia spongiae
Brachybacterium sp. Z12	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium sp. Z12
Cellulomonas sp. PSBB021	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas sp. PSBB021
Mycobacterium avium	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium avium
Gordonia insulae	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Gordoniaceae; g__Gordonia; s__Gordonia insulae
Corynebacterium casei	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium casei
Aeromicrobium sp. A1-2	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Aeromicrobium sp. A1-2
Synechococcus sp. PROS-9-1	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__Synechococcus sp. PROS-9-1
Nitrosopumilus cobalaminigenes	k__ ; p__Nitrososphaerota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus cobalaminigenes
Micromonas pusilla virus SP1	k__ ; p__Nucleocytoviricota; c__Megaviricetes; o__Algavirales; f__Phycodnaviridae; g__Prasinovirus; s__Prasinovirus micromonas
Pseudomonas sp. gcc21	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp. gcc21
Empedobacter brevis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Empedobacter; s__Empedobacter brevis
Aerococcus viridans	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus viridans
Weissella cibaria	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__Weissella cibaria
Gayadomonas joobiniege	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Gayadomonas; s__Gayadomonas joobiniege
Psychrosphaera ytuae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Psychrosphaera; s__Psychrosphaera ytuae
Vibrio rotiferianus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio rotiferianus
Vibrio pelagius	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio pelagius
Vibrio fortis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio fortis
Vibrio zhugei	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio zhugei
Candidatus Enterovibrio luxaltus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Enterovibrio; s__Candidatus Enterovibrio altilux
Cognatishimia activa	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Cognatishimia; s__Cognatishimia activa
